ID;ArticleID;LabelID;LabelClassID;Text;Start;End;TokenStart;TokenEnd
616;7;6;1;misoprostol;1242;1253;248;248
617;7;2;1;oxytocics;1191;1200;239;239
618;7;1;5;postpartum haemorrhage;1141;1163;233;234
619;7;25;3;Oral;1102;1106;227;227
620;7;23;7;0.26, 0.42;1077;1087;220;222
621;7;19;7;95% CI;1070;1076;217;219
622;7;21;7;degrees C;1059;1068;214;215
623;7;22;7;0.34;1054;1058;213;213
624;7;19;7;difference in mean rise;1030;1053;209;212
625;7;17;4;rise in temperature;1009;1028;205;207
626;7;23;7;1.69, 2.25;991;1001;199;201
627;7;19;7;95% CI;984;990;196;198
628;7;22;7;1.95;978;982;194;194
629;7;17;4;shivering;964;973;191;191
630;7;21;7;%;712;713;128;128
631;7;21;7;RR;617;619;102;102
632;7;19;4;occurred;699;707;125;125
633;7;2;1;oxytocic regimens;295;312;47;48
634;7;25;3;orally;273;279;43;43
635;7;6;1;misoprostol;255;266;41;41
636;7;21;7;microg;248;254;40;40
637;7;24;3;500;244;247;39;39
638;7;12;2;randomised;230;240;37;37
639;7;10;2;women;224;229;36;36
640;7;6;1;oxytocin;316;324;50;50
641;7;14;2;One thousand;211;223;34;35
642;7;12;2;trial;141;146;20;20
643;7;12;2;controlled;130;140;19;19
644;7;12;2;Randomised;119;129;18;18
645;7;11;2;postpartum haemorrhage;87;109;13;14
646;7;2;1;oxytocic regimens;48;65;7;8
647;7;6;1;misoprostol;22;33;4;4
648;7;22;7;2;711;712;127;127
649;7;12;2;Obstetric unit;157;171;24;25
650;7;6;1;oxytocin;326;334;52;52
651;7;12;2;large teaching hospital;177;200;28;30
652;7;6;1;ergometrine;356;367;57;57
653;7;6;1;ergometrine;340;351;54;54
654;7;17;4;Blood loss of 1000 mL or more;669;698;118;124
655;7;23;7;0.79, 1.55;656;666;113;115
656;7;19;7;95% confidence interval;627;650;106;109
657;7;22;7;1.10;621;625;104;104
658;7;2;1;oxytocic drugs;586;600;96;97
659;7;19;7;women;565;570;93;93
660;7;21;7;%;560;561;91;91
661;7;21;7;relative risk;602;615;99;100
662;7;11;2;side effects;462;474;73;74
663;7;6;1;misoprostol;539;550;87;87
664;7;19;7;women;527;532;85;85
665;7;21;7;%;522;523;83;83
666;7;22;7;12;520;522;82;82
667;7;19;4;occurred;508;516;80;80
668;7;17;4;Postpartum haemorrhage;485;507;78;79
669;7;22;7;11;558;560;90;90
670;7;11;2;postpartum haemorrhage;405;427;65;66
671;8;19;7;reductions;1334;1344;263;263
672;8;19;7;risk;1352;1356;266;266
673;8;17;4;stroke;1360;1366;268;268
674;8;19;4;hypertensive;1370;1382;270;270
675;8;6;1;perindopril;1453;1464;286;286
676;8;20;7;< 0.01;1420;1425;279;280
677;8;7;1;Combination therapy;1428;1447;283;284
678;8;23;7;16-34;1306;1311;254;256
679;8;19;4;non - hypertensive subgroups;1387;1413;272;275
680;8;21;7;%;1303;1304;252;252
681;8;21;7;%;1201;1202;224;224
682;8;17;4;total major vascular events;1272;1299;246;249
683;8;19;7;risk;1264;1268;244;244
684;8;19;7;reduced;1252;1259;242;242
685;8;7;1;Active treatment;1230;1246;239;240
686;8;20;7;<0.0001;1220;1227;235;236
687;8;23;7;17-38;1211;1216;229;231
688;8;19;7;95% CI;1204;1210;226;228
689;8;19;7;relative risk reduction;1175;1198;220;222
690;8;6;1;indapamide;1470;1480;288;288
691;8;22;7;26;1301;1303;251;251
692;8;19;7;reduced;1481;1488;289;289
693;8;6;1;perindopril;1885;1896;369;369
694;8;22;7;12 / 5;1507;1511;293;295
695;8;1;5;transient ischaemic attack;2142;2168;408;410
696;8;1;5;stroke;2132;2138;406;406
697;8;6;1;perindopril;2015;2026;387;387
698;8;7;1;single drug therapy;1990;2009;383;385
699;8;6;1;indapamide;1901;1911;371;371
700;8;2;1;placebo;1166;1173;218;218
701;8;7;1;Combination therapy;1860;1879;366;367
702;8;1;5;transient ischaemic attack;1832;1858;362;364
703;8;1;5;stroke;1822;1828;360;360
704;8;1;5;hypertensive;1779;1791;354;354
705;8;17;4;blood pressure;1489;1503;290;291
706;8;1;5;hypertensive;1758;1770;350;350
707;8;22;7;5 / 3;1596;1599;318;320
708;8;17;4;blood pressure;1578;1592;315;316
709;8;19;7;reduced;1570;1577;314;314
710;8;19;4;Single-drug therapy;1550;1569;310;313
711;8;23;7;30-54;1542;1547;305;307
712;8;21;7;%;1539;1540;303;303
713;8;22;7;43;1537;1539;302;302
714;8;19;7;risk;1529;1533;300;300
715;8;17;4;stroke;1522;1528;299;299
716;8;21;7;mm Hg;1512;1517;296;297
717;8;21;7;mm Hg;1600;1605;321;322
718;8;21;7;%;1154;1155;215;215
719;8;22;7;28;1199;1201;223;223
720;8;22;7;420;1147;1150;212;212
721;8;7;1;n = 3054;658;664;114;116
722;8;2;1;placebo;649;656;112;112
723;8;7;1;n = 3051;638;644;107;109
724;8;7;1;active treatment;620;636;104;105
725;8;12;2;randomly;602;610;102;102
726;8;12;2;Europe;590;596;100;100
727;8;12;2;Australasia;573;584;97;97
728;8;12;2;Asia;567;571;95;95
729;8;12;2;172 centres;552;563;92;93
730;8;14;2;6105;530;534;89;89
731;8;10;2;transient ischaemic attack;493;519;83;85
732;8;10;2;history of stroke;472;489;79;81
733;8;10;2;patients;456;464;76;76
734;8;10;2;non - hypertensive;439;455;73;75
735;8;10;2;hypertensive;422;434;71;71
736;8;8;6;PROGRESS;334;342;54;54
737;8;6;1;perindopril;279;290;47;47
738;8;1;5;cerebrovascular disease;128;151;21;22
739;8;1;5;hypertensive;98;110;18;18
740;8;1;5;hypertensive;77;89;14;14
741;8;22;7;14;1152;1154;214;214
742;8;7;1;Active treatment;667;683;119;120
743;8;2;1;angiotensin- converting-enzyme inhibitor;726;766;128;133
744;8;1;5;stroke;59;65;11;11
745;8;24;3;4;780;781;136;136
746;8;6;1;perindopril;767;778;134;134
747;8;19;4;suffered;1114;1122;206;206
748;8;7;1;active treatment;1097;1113;204;205
749;8;21;7;individuals;1076;1087;202;202
750;8;21;7;%;1073;1074;200;200
751;8;22;7;10;1071;1073;199;199
752;8;22;7;307;1066;1069;197;197
753;8;21;7;mm Hg;1059;1064;194;195
754;8;22;7;9 / 4;1055;1058;191;193
755;8;17;4;blood pressure;1037;1051;188;189
756;8;17;4;stroke;1125;1131;208;208
757;8;7;1;active treatment;1012;1028;185;186
758;8;17;4;follow up;1001;1010;182;183
759;8;21;7;years;992;997;180;180
760;8;22;7;4;990;991;179;179
761;8;11;2;stroke ( fatal or non - fatal );910;937;160;167
762;8;24;3;at the discretion of treating physicians;838;878;148;153
763;8;6;1;indapamide;827;837;147;147
764;8;2;1;diuretic;818;826;146;146
765;8;24;3;daily;785;790;138;138
766;8;21;7;mg;782;784;137;137
767;8;19;7;reduced;1029;1036;187;187
768;9;22;7;1.03;1214;1218;255;255
769;9;23;7;0.81-1.31;1220;1229;257;259
770;9;20;7;=0.8;1232;1236;262;263
771;9;20;7;=0.051;1313;1319;282;283
772;9;17;4;transient ischaemic attack;1264;1290;271;273
773;9;22;7;0.75;1295;1299;275;275
774;9;23;7;0.55-1.00;1301;1310;277;279
775;9;21;7;hazard ratio;1247;1259;268;269
776;9;19;7;risk;1193;1197;251;251
777;9;19;7;reduced;1150;1157;237;237
778;9;20;7;=0.006;1177;1183;246;247
779;9;23;7;0.69-0.94;1165;1174;241;243
780;9;22;7;0.81;1159;1163;239;239
781;9;19;7;risk;1136;1140;234;234
782;9;17;4;Coronary heart disease death and non-fatal myocardial infarction;1071;1135;224;233
783;9;20;7;=0.014;1062;1068;220;221
784;9;23;7;0.74-0.97;1050;1059;215;217
785;9;19;7;95% CI;1043;1049;212;214
786;9;17;4;New cancer diagnoses;1322;1342;286;288
787;9;17;4;Stroke;1186;1192;250;250
788;9;19;7;more frequent;1348;1361;290;291
789;9;21;7;%;1598;1599;341;341
790;9;2;1;placebo;1385;1392;296;296
791;9;22;7;0.85;1037;1041;210;210
792;9;8;6;PROSPER;1818;1825;380;380
793;9;1;5;coronary disease;1777;1793;374;375
794;9;24;3;3 years;1749;1756;368;369
795;9;6;1;Pravastatin;1727;1738;365;365
796;9;17;4;disability;1699;1709;361;361
797;9;17;4;cognitive function;1677;1695;358;359
798;9;20;7;no significant;1652;1666;354;355
799;9;6;1;Pravastatin;1636;1647;352;352
800;9;6;1;pravastatin;1365;1376;293;293
801;9;6;1;pravastatin;1617;1628;349;349
802;9;22;7;24;1596;1598;340;340
803;9;19;7;fell;1588;1592;338;338
804;9;19;4;from coronary disease;1566;1587;335;337
805;9;17;4;Mortality;1556;1565;334;334
806;9;2;1;statin;1506;1512;325;325
807;9;6;1;pravastatin;1486;1497;322;322
808;9;20;7;=0.020;1412;1418;305;306
809;9;23;7;1.04-1.51;1400;1409;300;302
810;9;22;7;1.25;1394;1398;298;298
811;9;20;7;=0.043;1602;1608;344;345
812;9;21;7;hazard ratio;1024;1036;208;209
813;9;1;5;coronary and cerebrovascular morbidity;36;74;5;8
814;9;22;7;473;1008;1011;204;204
815;9;21;7;mg;552;554;108;108
816;9;24;3;40;549;551;107;107
817;9;6;1;pravastatin;536;547;105;105
818;9;10;2;history of, or risk factors for, vascular disease;483;532;94;103
819;9;10;2;aged 70-82 years;459;475;87;91
820;9;18;7;3000;453;457;85;85
821;9;18;4;women;444;449;81;81
822;9;18;7;2804;434;438;78;78
823;9;18;4;men;427;430;74;74
824;9;14;2;5804;422;426;73;73
825;9;12;2;trial;395;400;68;68
826;9;12;2;controlled;384;394;67;67
827;9;12;2;randomised;373;383;66;66
828;9;10;2;stroke;347;353;59;59
829;9;10;2;cardiovascular disease;320;342;56;57
830;9;10;2;elderly;251;258;41;41
831;9;6;1;pravastatin;223;234;37;37
832;9;2;1;placebo;1015;1022;206;206
833;9;2;1;statins;21;28;3;3
834;9;24;3;per day;555;562;109;110
835;9;7;1;n = 2891;564;570;112;114
836;9;10;2;men and women;269;282;44;46
837;9;7;1;n = 2913;584;590;119;121
838;9;2;1;placebo;575;582;117;117
839;9;21;7;events;987;993;201;201
840;9;22;7;408;983;986;200;200
841;9;19;7;reduced;934;941;192;192
842;9;21;7;%;928;929;190;190
843;9;22;7;34;926;928;189;189
844;9;17;4;LDL cholesterol;892;907;185;186
845;9;19;7;lowered;884;891;184;184
846;9;6;1;Pravastatin;872;883;183;183
847;9;11;2;fatal or non - fatal stroke;799;824;165;170
848;9;17;4;primary endpoint;963;979;197;198
849;9;11;2;coronary death;746;760;155;156
850;9;11;2;non - fatal myocardial infarction;762;793;158;162
851;9;18;4;cholesterol concentrations;602;628;125;126
852;9;18;7;4.0;641;644;129;129
853;9;19;7;ranged;629;635;127;127
854;9;18;7;9.0;655;658;134;134
855;9;21;7;mmol / L;659;665;135;137
856;9;13;2;Follow - up was 3.2 years on average;667;701;139;146
857;9;21;7;mmol / L;645;651;130;132
858;9;19;4;Baseline;593;601;124;124
859;10;6;1;amlodipine;2061;2071;423;423
860;10;22;7;0.8;2073;2076;425;425
861;10;19;7;higher;2172;2178;446;446
862;10;21;7;mm Hg;2077;2082;426;427
863;10;20;7;<.001;2085;2090;430;431
864;10;6;1;amlodipine;2097;2107;435;435
865;10;6;1;chlorthalidone;2111;2125;437;437
866;10;6;1;amlodipine;2202;2212;454;454
867;10;19;7;rate;2186;2190;450;450
868;10;17;4;HF;2194;2196;452;452
869;10;22;7;10.2;2214;2218;456;456
870;10;21;7;%;2218;2219;457;457
871;10;22;7;7.7;2223;2226;459;459
872;10;19;7;lower;2050;2055;421;421
873;10;21;7;%;2226;2227;460;460
874;10;19;4;6 - year;2179;2185;447;449
875;10;20;7;significantly;2036;2049;420;420
876;10;6;1;amlodipine;1895;1905;386;386
877;10;19;4;5-year;2000;2006;413;415
878;10;21;7;RR;2229;2231;462;462
879;10;19;7;rate;1752;1756;357;357
880;10;22;7;11.4;1758;1762;359;359
881;10;21;7;%;1762;1763;360;360
882;10;19;4;Five-year;1827;1836;375;377
883;10;17;4;systolic blood pressures;1837;1861;378;380
884;10;20;7;significantly;1867;1880;382;382
885;10;17;4;diastolic blood pressure;2007;2031;416;418
886;10;19;7;higher;1881;1887;383;383
887;10;21;7;mm Hg;1911;1916;389;390
888;10;20;7;=.03;1920;1924;393;394
889;10;6;1;lisinopril;1930;1940;397;397
890;10;22;7;2;1942;1943;399;399
891;10;21;7;mm Hg;1944;1949;400;401
892;10;20;7;<.001;1952;1957;404;405
893;10;6;1;chlorthalidone;1980;1994;410;410
894;10;22;7;0.8;1907;1910;388;388
895;10;22;7;1.38;2233;2237;464;464
896;10;21;7;%;2410;2411;516;516
897;10;23;7;1.25-1.52;2247;2256;470;472
898;10;21;7;RR;2413;2415;518;518
899;10;19;7;95% CI;2423;2429;522;524
900;10;23;7;1.02-1.30;2431;2440;526;528
901;10;17;4;HF;2447;2449;532;532
902;10;22;7;8.7;2451;2454;534;534
903;10;21;7;%;2454;2455;535;535
904;10;22;7;7.7;2459;2462;537;537
905;10;21;7;%;2462;2463;538;538
906;10;21;7;RR;2465;2467;540;540
907;10;22;7;1.19;2469;2473;542;542
908;10;19;7;95% CI;2475;2481;544;546
909;10;23;7;1.07-1.31;2483;2492;548;550
910;10;2;1;Thiazide - type diuretics;2507;2530;555;558
911;10;1;5;CVD;2583;2586;569;569
912;10;7;1;first - step antihypertensive therapy;2640;2675;580;584
913;10;19;4;6 - year;1745;1751;354;356
914;10;22;7;5.6;2407;2410;515;515
915;10;21;7;%;2402;2403;513;513
916;10;22;7;6.3;2399;2402;512;512
917;10;6;1;lisinopril;2263;2273;476;476
918;10;6;1;chlorthalidone;2277;2291;478;478
919;10;6;1;lisinopril;2293;2303;480;480
920;10;19;7;higher;2308;2314;482;482
921;10;19;4;6 - year;2315;2321;483;485
922;10;19;7;rates;2322;2327;486;486
923;10;17;4;combined CVD;2331;2343;488;489
924;10;19;7;95% CI;2239;2245;466;468
925;10;22;7;33.3;2345;2349;491;491
926;10;22;7;30.9;2354;2358;494;494
927;10;21;7;%;2358;2359;495;495
928;10;21;7;RR;2361;2363;497;497
929;10;22;7;1.10;2365;2369;499;499
930;10;19;7;95% CI;2371;2377;501;503
931;10;23;7;1.05-1.16;2379;2388;505;507
932;10;17;4;stroke;2391;2397;510;510
933;10;21;7;%;2349;2350;492;492
934;10;6;1;lisinopril;1733;1743;352;352
935;10;22;7;1.15;2417;2421;520;520
936;10;19;7;95% CI;1710;1716;343;345
937;10;12;2;623;752;755;132;132
938;10;12;2;North American centers;756;778;133;135
939;10;12;2;randomly;813;821;141;141
940;10;6;1;chlorthalidone;842;856;145;145
941;10;24;3;12.5 to 25;858;868;147;149
942;10;21;7;mg;869;871;150;150
943;10;24;3;/d;871;873;151;152
944;10;7;1;n = 15 255;875;885;154;157
945;10;6;1;amlodipine;888;898;160;160
946;10;24;3;2.5 to 10;900;909;162;164
947;10;21;7;mg;910;912;165;165
948;10;24;3;/ d;912;914;166;167
949;10;7;1;n = 9048;916;924;169;171
950;10;6;1;lisinopril;930;940;175;175
951;10;24;3;10 to 40;942;950;177;179
952;10;10;2;at least 1 other CHD risk factor;714;746;124;130
953;10;10;2;hypertension;697;709;122;122
954;10;10;2;aged 55 years or older;669;691;116;120
955;10;14;2;33 357;649;655;113;114
956;10;23;7;0.91-1.08;1718;1727;347;349
957;10;7;1;Antihypertensive therapy;9;33;2;3
958;10;1;5;hypertension;64;76;9;9
959;10;7;1;first - step therapy;126;144;19;22
960;10;2;1;calcium channel blocker;206;229;34;36
961;10;2;1;angiotensin-converting enzyme inhibitor;236;275;39;43
962;10;11;2;coronary heart disease;300;322;48;50
963;10;21;7;mg;951;953;180;180
964;10;11;2;CHD;324;327;52;52
965;10;2;1;diuretic;394;402;66;66
966;10;8;6;ALLHAT;493;499;83;83
967;10;12;2;randomized;504;514;87;87
968;10;12;2;double-blind;516;528;89;91
969;10;12;2;active-controlled;530;547;93;95
970;10;12;2;clinical;548;556;96;96
971;10;12;2;trial;557;562;97;97
972;10;11;2;CVD;362;365;59;59
973;10;24;3;/ d;953;955;181;182
974;10;11;2;cardiovascular disease;338;360;56;57
975;10;13;2;follow - up of approximately 4 to 8 years;979;1018;190;198
976;10;19;4;6 - year;1588;1594;303;305
977;10;19;7;rate;1595;1599;306;306
978;10;22;7;11.5;1601;1605;308;308
979;10;21;7;%;1605;1606;309;309
980;10;21;7;relative risks;1613;1627;313;314
981;10;21;7;RRs;1629;1632;316;316
982;10;22;7;0.98;1639;1643;319;319
983;10;19;7;95% CI;1645;1651;321;323
984;10;23;7;0.90-1.07;1653;1662;325;327
985;10;19;4;6 - year;1680;1686;332;334
986;10;19;7;rate;1687;1691;335;335
987;10;22;7;11.3;1693;1697;337;337
988;10;21;7;%;1697;1698;338;338
989;10;22;7;0.99;1704;1708;341;341
990;10;7;1;n = 9054;957;965;184;186
991;10;6;1;chlorthalidone;1572;1586;301;301
992;10;21;7;participants;1505;1517;291;291
993;10;6;1;amlodipine;1668;1678;330;330
994;10;19;4;occurred;1488;1496;288;288
995;10;22;7;2956;1500;1504;290;290
996;10;11;2;all - cause mortality;1174;1193;227;230
997;10;11;2;stroke;1195;1201;232;232
998;10;11;2;nonfatal myocardial infarction;1089;1119;212;214
999;10;11;2;coronary revascularization;1234;1260;240;241
1000;10;11;2;angina with hospitalization;1265;1292;244;246
1001;10;11;2;combined CVD;1299;1311;250;251
1002;10;11;2;combined CHD;1313;1325;253;254
1003;10;11;2;combined CHD;1203;1215;234;235
1004;10;11;2;fatal CHD;1076;1085;209;210
1005;10;11;2;treated angina without hospitalization;1335;1373;258;261
1006;10;11;2;heart failure;1375;1388;263;264
1007;10;11;2;HF;1390;1392;266;266
1008;10;11;2;peripheral arterial disease;1399;1426;270;272
1009;10;13;2;Mean follow - up was 4.9 years;1438;1466;277;283
1010;10;11;2;stroke;1327;1333;256;256
1011;10;17;4;primary outcome;1472;1487;286;287
1012;11;23;7;0.87-1.37;1901;1910;354;356
1013;11;21;7;HR;1917;1919;360;360
1014;11;22;7;1.05;1924;1928;362;362
1015;11;19;7;95% CI;1930;1936;364;366
1016;11;23;7;0.95-1.16;1938;1947;368;370
1017;11;19;7;more common;2086;2097;400;401
1018;11;22;7;1.08;2011;2015;381;381
1019;11;23;7;0.93-1.26;2025;2034;387;389
1020;11;17;4;all - cause mortality;2040;2059;392;395
1021;11;4;1;COER;2123;2127;406;406
1022;11;17;4;Nonstroke hemorrhage;2061;2081;397;398
1023;11;17;4;prespecified cardiovascular disease - related event;1957;2006;374;379
1024;11;19;7;95% CI;2017;2023;383;385
1025;11;17;4;fatal or nonfatal myocardial infarction;1774;1813;323;327
1026;11;22;7;1.09;1887;1891;348;348
1027;11;17;4;cardiovascular disease - related death;1849;1885;342;346
1028;11;23;7;0.65-1.03;1829;1838;335;337
1029;11;19;7;95% CI;1821;1827;331;333
1030;11;22;7;0.82;1815;1819;329;329
1031;11;23;7;0.90-1.48;1758;1767;317;319
1032;11;19;7;95% CI;1750;1756;313;315
1033;11;22;7;1.15;1744;1748;311;311
1034;11;21;7;HR;1737;1739;309;309
1035;11;17;4;fatal or nonfatal stroke;1707;1731;303;306
1036;11;6;1;verapamil;2128;2137;408;408
1037;11;20;7;=.77;1696;1700;298;299
1038;11;23;7;0.88-1.18;1683;1692;293;295
1039;11;19;7;95% CI;1893;1899;350;352
1040;11;22;7;118;2149;2152;413;413
1041;11;22;7;274;2410;2413;475;475
1042;11;6;1;hydrochlorothiazide;2184;2203;420;420
1043;11;2;1;beta-blocker;2853;2865;556;558
1044;11;19;7;95% confidence interval;1653;1676;285;288
1045;11;2;1;diuretic;2841;2849;554;554
1046;11;1;5;cardiovascular disease;2787;2809;546;547
1047;11;2;1;calcium antagonists;2684;2703;530;531
1048;11;2;1;beta-blocker;2620;2632;517;519
1049;11;2;1;diuretic;2608;2616;515;515
1050;11;6;1;verapamil;2526;2535;503;503
1051;11;4;1;COER;2521;2525;502;502
1052;11;8;6;CONVINCE;2469;2477;494;494
1053;11;23;7;0.86-1.53;2441;2450;487;489
1054;11;19;7;95% CI;2433;2439;483;485
1055;11;22;7;1.15;2427;2431;481;481
1056;11;21;7;HR;2423;2425;479;479
1057;11;22;7;88;2407;2409;473;473
1058;11;6;1;hydrochlorothiazide;2386;2405;471;471
1059;11;6;1;atenolol;2374;2382;469;469
1060;11;22;7;277;2365;2368;466;466
1061;11;22;7;99;2362;2364;464;464
1062;11;6;1;verapamil;2351;2360;462;462
1063;11;4;1;COER;2346;2350;461;461
1064;11;17;4;cardiovascular disease - related events occurred between 6 AM and noon;2265;2333;447;457
1065;11;19;7;More;2260;2264;446;446
1066;11;20;7;=.003;2252;2257;442;443
1067;11;23;7;1.16-2.04;2238;2247;436;438
1068;11;19;7;95% CI;2230;2236;432;434
1069;11;22;7;1.54;2224;2228;430;430
1070;11;21;7;HR;2220;2222;428;428
1071;11;22;7;79;2215;2217;425;425
1072;11;6;1;atenolol;2172;2180;418;418
1073;11;22;7;1.02;1647;1651;283;283
1074;11;4;1;COER;1358;1362;233;233
1075;11;21;7;hazard ratio;1628;1640;277;278
1076;11;24;3;50;935;937;156;156
1077;11;7;1;8361;914;918;153;153
1078;11;6;1;verapamil;900;909;151;151
1079;11;4;1;COER;895;899;150;150
1080;11;21;7;mg;889;891;148;148
1081;11;24;3;180;885;888;147;147
1082;11;7;1;8241;858;862;144;144
1083;11;13;2;mean of 3 years of follow - up;744;772;122;129
1084;11;10;2;1 or more additional risk factors for cardiovascular disease;579;639;94;102
1085;11;10;2;diagnosed as having hypertension;534;566;87;90
1086;11;14;2;16 602;514;520;84;85
1087;11;12;2;15 countries;489;501;78;79
1088;11;12;2;661 centers;474;485;75;76
1089;11;12;2;trial;455;460;72;72
1090;11;12;2;clinical;446;454;71;71
1091;11;12;2;randomized;435;445;70;70
1092;11;12;2;Double-blind;421;433;66;68
1093;11;11;2;cardiovascular disease;363;385;57;58
1094;11;6;1;hydrochlorothiazide;329;348;54;54
1095;11;6;1;atenolol;317;325;52;52
1096;11;21;7;HR;1642;1644;280;280
1097;11;6;1;verapamil;266;275;42;42
1098;11;4;1;COER;260;264;40;40
1099;11;4;1;controlled - onset extended - release;225;258;33;38
1100;11;1;5;cardiovascular disease;77;99;11;12
1101;11;2;1;calcium antagonist;48;66;7;8
1102;11;1;5;Hypertensive;8;20;1;1
1103;11;21;7;mg;938;940;157;157
1104;11;6;1;atenolol;944;952;159;159
1105;11;12;2;equivalent;279;289;44;44
1106;11;21;7;mg;961;963;162;162
1107;11;24;3;12.5;956;960;161;161
1108;11;6;1;hydrochlorothiazide;1601;1620;274;274
1109;11;6;1;atenolol;1589;1597;272;272
1110;11;22;7;365;1582;1585;270;270
1111;11;4;1;COER;1558;1562;266;266
1112;11;17;4;primary cardiovascular disease - related events;1491;1536;256;261
1113;11;22;7;364;1487;1490;255;255
1114;11;6;1;hydrochlorothiazide;1449;1468;250;250
1115;11;6;1;atenolol;1437;1445;248;248
1116;11;21;7;mm Hg;1399;1404;241;242
1117;11;22;7;7.1;1395;1398;240;240
1118;11;22;7;13.5;1386;1390;238;238
1119;11;6;1;verapamil;1363;1372;234;234
1120;11;21;7;mm Hg;1319;1324;226;227
1121;11;6;1;verapamil;1563;1572;267;267
1122;11;21;7;mm Hg;1305;1310;222;223
1123;11;6;1;hydrochlorothiazide;967;986;164;164
1124;11;22;7;7.8;1315;1318;225;225
1125;11;2;1;diuretic;1005;1013;171;171
1126;11;2;1;angiotensin-converting enzyme inhibitor;1035;1074;179;183
1127;11;11;2;stroke;1166;1172;200;200
1128;11;11;2;myocardial infarction;1174;1195;202;203
1129;11;2;1;beta-blocker;1015;1027;173;175
1130;11;19;4;Systolic;1246;1254;213;213
1131;11;19;4;diastolic;1259;1268;215;215
1132;11;17;4;blood pressure;1269;1283;216;217
1133;11;19;7;reduced;1289;1296;219;219
1134;11;22;7;13.6;1300;1304;221;221
1135;11;11;2;cardiovascular disease - related death;1200;1236;206;210
1136;12;22;7;6;1326;1327;244;244
1137;12;6;1;dalteparin;1176;1186;219;219
1138;12;17;4;major bleeding;1310;1324;241;242
1139;12;19;7;rate;1302;1306;239;239
1140;12;2;1;anticoagulant;1262;1275;233;233
